"replicate","mle_mu","mle_xi","mle_tau","postmed_mu","postmed_xi","postmed_tau","true_mu","true_xi","true_tau","diff_postmed_mle_mu","diff_postmed_mle_xi","diff_postmed_mle_tau","diff_postmed_true_mu","diff_postmed_true_xi","diff_postmed_true_tau","edist_postmed_mle","edist_postmed_true"
32,9.83781476144739,0.308374826501518,2.23365898838968,9.84877917219805,0.305304832022431,2.29171688403656,10,0.2,2,0.0109644107506615,-0.0030699944790869,0.0580578956468836,-0.151220827801948,0.105304832022431,0.29171688403656,0.0591638607272655,0.345044325906656
33,9.82183799253009,0.127843002724465,2.02965552703595,9.81806680625204,0.123407791828161,2.06873426574408,10,0.2,2,-0.00377118627805473,-0.00443521089630461,0.0390787387081271,-0.181933193747964,-0.0765922081718392,0.0687342657440753,0.0395100083606237,0.209022612717739
34,9.86809704102188,0.433259255036344,1.92056886699931,9.86443651135339,0.426085772881942,1.95490346383533,10,0.2,2,-0.0036605296684904,-0.00717348215440172,0.0343345968360269,-0.135563488646612,0.226085772881942,-0.0450965361646671,0.0352664552169045,0.267443328067306
35,9.93233104051076,0.0630131238102328,1.97096804621018,9.95557339411662,0.0589382042025513,2.01274821738844,10,0.2,2,0.0232423536058679,-0.0040749196076815,0.0417801711782619,-0.0444266058833769,-0.141061795797449,0.0127482173884421,0.0479832749469452,0.148440798268202
36,9.71647937310795,0.297901729846818,1.82540667305627,9.73438102718125,0.288544830470606,1.86550807428129,10,0.2,2,0.0179016540732952,-0.00935689937621137,0.0401014012250205,-0.265618972818753,0.0885448304706063,-0.13449192571871,0.044901482878704,0.310615041181017
37,9.96121314978103,0.0730283771623483,2.00753876750483,9.97242762331193,0.0660676582930838,2.0602709179252,10,0.2,2,0.0112144735309005,-0.00696071886926453,0.0527321504203648,-0.0275723766880702,-0.133932341706916,0.0602709179251972,0.0543589524522703,0.149434573171247
38,10.0058476217697,0.0821849239754788,1.96551197530865,10.0015910880603,0.0824285413753745,2.00460220569783,10,0.2,2,-0.00425653370943202,0.000243617399895743,0.0390902303891807,0.00159108806030339,-0.117571458624625,0.00460220569783232,0.0393220490378654,0.117672255615429
39,10.0398631410448,0.361761170498982,1.98459689475204,10.0481600261092,0.354754655849033,2.0300755965666,10,0.2,2,0.00829688506438409,-0.00700651464994989,0.0454787018145568,0.0481600261092154,0.154754655849033,0.0300755965665971,0.0467572654038807,0.16484214609932
40,9.88061675419516,0.233440037156992,1.93890482850379,9.91043973908711,0.231650491479658,1.98707939806894,10,0.2,2,0.029822984891954,-0.00178954567733469,0.048174569565153,-0.08956026091289,0.0316504914796577,-0.0129206019310584,0.0566868772678893,0.0958631102142513
41,9.92744660428556,0.143921063199037,1.96030586810243,9.90712689728358,0.146564776792621,1.97993466708484,10,0.2,2,-0.0203197070019812,0.00264371359358379,0.0196287989824069,-0.0928731027164194,-0.0534352232073794,-0.0200653329151588,0.0283755081664276,0.109010797045032
42,10.0391127981689,0.141985227038127,1.81822733844449,10.0433355253965,0.14451478765208,1.86311406607008,10,0.2,2,0.00422272722761186,0.00252956061395296,0.0448867276255898,0.0433355253965075,-0.0554852123479196,-0.136885933929919,0.0451558237558829,0.153929644508624
43,10.0047079860962,0.272778569366971,2.07878259935155,10.0187923174917,0.276610206905532,2.12791013081708,10,0.2,2,0.014084331395523,0.00383163753856186,0.0491275314655359,0.0187923174916769,0.0766102069055324,0.127910130817081,0.0512500164388564,0.150277332171087
44,9.9651347413135,0.136763943343146,1.93678353070808,9.97512521189198,0.140994602307417,1.97470566017054,10,0.2,2,0.00999047057847768,0.00423065896427166,0.0379221294624574,-0.0248747881080202,-0.0590053976925827,-0.0252943398294581,0.0394435784459116,0.0688490789167644
45,9.88997814329257,0.323926699626606,1.6635359623465,9.91698248313262,0.305988488307277,1.72343578505745,10,0.2,2,0.027004339840051,-0.0179382113193294,0.059899822710954,-0.0830175168673826,0.105988488307277,-0.276564214942545,0.0681102235816151,0.307592640918593
46,9.62184393695298,0.374931428191241,1.73188807370164,9.62769275678014,0.375274962696835,1.76005285165488,10,0.2,2,0.00584881982716468,0.000343534505594212,0.0281647779532392,-0.372307243219858,0.175274962696835,-0.239947148345118,0.028767715002802,0.476349273014352
47,10.1112470381726,0.175337511578828,2.08227802943594,10.1367931217422,0.162024798554065,2.11920802326902,10,0.2,2,0.0255460835695498,-0.0133127130247627,0.0369299938330858,0.13679312174219,-0.0379752014459349,0.119208023269024,0.0468364725223182,0.185378064755627
48,10.3886349389053,0.0820925022315451,2.11939555113191,10.3846390108881,0.0866226214995729,2.1555010802009,10,0.2,2,-0.00399592801723081,0.00453011926802788,0.0361055290689896,0.384639010888085,-0.113377378500427,0.155501080200904,0.0366073578758847,0.430095552867315
49,10.0602731410014,0.239664684808686,2.08708095565596,10.0669645502248,0.227181828731109,2.13404178382199,10,0.2,2,0.00669140922347999,-0.0124828560775779,0.046960828166033,0.0669645502248457,0.0271818287311085,0.13404178382199,0.0490501379742124,0.152283625548397
50,10.0832555862802,0.0243230819180513,2.07334193005627,10.102986876601,0.0072965795602202,2.14154702498413,10,0.2,2,0.0197312903207862,-0.0170265023578311,0.0682050949278601,0.102986876600987,-0.19270342043978,0.141547024984128,0.0730147969550199,0.260339135135451
51,10.2926071210354,0.169250625867407,2.31946558344139,10.296044251941,0.168697858534822,2.3768165443963,10,0.2,2,0.00343713090561337,-0.000552767332584414,0.0573509609549112,0.296044251940973,-0.0313021414651778,0.376816544396305,0.0574565239380007,0.480221543975662
52,9.90353318457288,0.178446443301704,1.80752779331207,9.91197512267741,0.17784202222511,1.85331001544623,10,0.2,2,0.00844193810452154,-0.000604421076594142,0.0457822221341624,-0.088024877322594,-0.0221579777748904,-0.146689984553769,0.0465579585821822,0.172503062509381
53,10.3139420574753,0.201481951702328,2.23067339344678,10.3196621235169,0.191077393626122,2.28277308379863,10,0.2,2,0.00572006604155462,-0.0104045580762054,0.0520996903518456,0.319662123516899,-0.00892260637387754,0.282773083798628,0.0534354911930177,0.426877152160691
54,9.87301263781116,0.176812069530567,1.96880944690247,9.89614740994914,0.17716010338865,2.01910221080947,10,0.2,2,0.0231347721379844,0.000348033858082741,0.0502927639069972,-0.103852590050858,-0.02283989661135,0.0191022108094696,0.0553597408849409,0.10803664098489
55,10.0400941454988,0.230025873319319,2.08460456193643,10.062438052704,0.224223112125627,2.13657309715397,10,0.2,2,0.0223439072051335,-0.00580276119369202,0.0519685352175445,0.0624380527039694,0.0242231121256271,0.136573097153974,0.0568651991935296,0.152110093198128
56,10.0803216405682,0.10397699789808,1.91263282527066,10.0746731905964,0.108429108503728,1.93343925975362,10,0.2,2,-0.00564844997185965,0.00445211060564832,0.0208064344829582,0.0746731905963856,-0.0915708914962718,-0.0665607402463848,0.0220144041896018,0.135615801827858
57,10.3579427767676,0.191335790378766,2.22872123987854,10.3889243778508,0.179594057679565,2.29404969355965,10,0.2,2,0.0309816010831643,-0.0117417326992006,0.0653284536811105,0.388924377850753,-0.020405942320435,0.294049693559646,0.0732498105992146,0.487999791445757
58,10.1034679598413,0.167245236002457,1.80340042003232,10.1212560213196,0.16379823755937,1.84213262444551,10,0.2,2,0.0177880614782584,-0.00344699844308688,0.0387322044131904,0.121256021319571,-0.0362017624406303,-0.157867375554493,0.0427607365245982,0.202325723956504
59,9.83069234435677,0.305800305324591,2.04238379578237,9.82662396096933,0.299084287736388,2.06467738502826,10,0.2,2,-0.00406838338744286,-0.00671601758820339,0.0222935892458929,-0.173376039030671,0.0990842877363877,0.0646773850282623,0.0236360055232873,0.209905004991035
60,10.0825659173562,0.256450014534839,1.89314755334721,10.0919990585644,0.258515227684154,1.93116247571167,10,0.2,2,0.00943314120825001,0.00206521314931496,0.038014922364457,0.0919990585644452,0.0585152276841536,-0.0688375242883281,0.0392222332457317,0.128943644270738
61,9.76417647294945,0.227414135990388,2.0733054369349,9.77752473142133,0.228347169009616,2.12434597306877,10,0.2,2,0.0133482584718863,0.000933033019227314,0.0510405361338728,-0.222475268578666,0.0283471690096155,0.124345973068773,0.0527653568516354,0.256438546514422
62,10.0788250511846,0.244800089946063,1.96960006251761,10.0782201763301,0.250010072664238,1.99928672701615,10,0.2,2,-0.000604874854504445,0.00520998271817505,0.029686664498533,0.0782201763301167,0.050010072664238,-0.000713272983853486,0.0301464399649735,0.0928434817924576
63,9.910411562515,0.19192387232696,1.76961934164476,9.91589643115207,0.1878282397662,1.79283293087283,10,0.2,2,0.00548486863707254,-0.00409563256075976,0.023213589228072,-0.0841035688479259,-0.0121717602337996,-0.20716706912717,0.0242018328828285,0.223919084874177
64,10.2057331093423,0.155817892223851,2.02610701405306,10.2100116705387,0.159566962643536,2.06532381791953,10,0.2,2,0.00427856119636516,0.00374907041968539,0.039216803866462,0.210011670538677,-0.0404330373564639,0.0653238179195257,0.0396272547676892,0.223622300900197
65,9.91413272984667,0.412117074749756,1.95404903094158,9.95299727516701,0.411889049450188,2.01565200685042,10,0.2,2,0.0388645453203402,-0.000228025299568391,0.0616029759088419,-0.0470027248329892,0.211889049450188,0.0156520068504173,0.0728383931681594,0.217603333469585
66,10.4639579054014,0.0406273608134181,1.92162564612668,10.4511044152844,0.0457000747280926,1.96573970373267,10,0.2,2,-0.0128534901169441,0.00507271391467451,0.0441140576059806,0.451104415284433,-0.154299925271907,-0.0342602962673344,0.0462276401421302,0.477993125817048
67,10.4158493888893,0.166813112840923,2.13238095346387,10.405454964981,0.168661371100747,2.18007745410335,10,0.2,2,-0.0103944239082843,0.00184825825982421,0.0476965006394807,0.405454964981004,-0.0313386288992528,0.180077454103354,0.0488509598701203,0.44475131002098
68,9.74619904100008,0.199436223391203,1.67605443895673,9.75207557996649,0.199216952892983,1.73099826530787,10,0.2,2,0.00587653896641172,-0.000219270498219348,0.0549438263511446,-0.24792442003351,-0.000783047107016849,-0.269001734692127,0.055257631544248,0.365826549718712
69,10.3233076236482,0.229637692969596,2.13826407875024,10.3521615713922,0.221751902093781,2.18409752614426,10,0.2,2,0.0288539477439596,-0.00788579087581434,0.0458334473940187,0.352161571392195,0.0217519020937812,0.184097526144257,0.0547306212112425,0.397973386977763
70,9.37453149759837,0.287027395249146,1.71848657389614,9.37367843835917,0.288563274479843,1.73968428720924,10,0.2,2,-0.000853059239206644,0.00153587923069776,0.0211977133131027,-0.626321561640834,0.0885632744798434,-0.260315712790759,0.0212703945610178,0.684022238299726
71,10.0932607202975,0.196157393700361,1.86098032206558,10.0981858282861,0.194304935083972,1.90321178954929,10,0.2,2,0.00492510798858703,-0.0018524586163885,0.0422314674837103,0.0981858282861303,-0.00569506491602795,-0.096788210450707,0.0425580208357057,0.137988580407516
72,9.87784218874615,0.224214084879179,1.87677150797123,9.88627372196107,0.228819655497622,1.93159115346634,10,0.2,2,0.00843153321492096,0.00460557061844341,0.0548196454951164,-0.113726278038932,0.0288196554976223,-0.068408846533657,0.0556551485963879,0.135808722634651
73,9.89419823555331,0.272573834339481,1.65938730719837,9.91475367790789,0.263868917500231,1.69953917046613,10,0.2,2,0.0205554423545795,-0.00870491683924962,0.0401518632677584,-0.0852463220921109,0.0638689175002314,-0.300460829533867,0.045939894551941,0.31878344395069
74,10.3600030346918,0.225002886703949,2.10250035300504,10.3728154920794,0.215126045492247,2.17135501183015,10,0.2,2,0.0128124573876338,-0.00987684121170199,0.0688546588251193,0.372815492079411,0.0151260454922469,0.171355011830155,0.0707295913925331,0.410588271223082
75,10.0393554287051,0.129060438440194,1.89629649682925,10.0523184715866,0.120700858681248,1.93013806312516,10,0.2,2,0.0129630428814718,-0.00835957975894558,0.0338415662959068,0.0523184715865579,-0.0792991413187519,-0.0698619368748399,0.0371910562347093,0.11792483414001
76,10.1781550960677,0.263673337562583,1.94942228867686,10.1588359189636,0.254420492137765,1.97792699726288,10,0.2,2,-0.0193191771040944,-0.00925284542481736,0.0285047085860282,0.158835918963618,0.0544204921377653,-0.0220730027371157,0.035656193908062,0.169344786064899
77,10.0021128225041,0.257715515639879,2.00166559449693,9.98028069007972,0.260010550088893,2.03792532665805,10,0.2,2,-0.0218321324243309,0.00229503444901447,0.03625973216112,-0.0197193099202799,0.0600105500888932,0.037925326658045,0.0423872311635455,0.0736780001616699
78,10.2786688129686,0.258865517502966,2.14427084993507,10.2611326125091,0.254467433603116,2.15821606374247,10,0.2,2,-0.017536200459439,-0.00439808389985052,0.013945213807403,0.261132612509126,0.054467433603116,0.158216063742471,0.022832662058506,0.310143943138203
79,10.3038286784286,0.0632244678330219,2.20460314325306,10.3121955031654,0.0618271963841938,2.24308699549424,10,0.2,2,0.00836682473682338,-0.00139727144882804,0.0384838522411841,0.312195503165389,-0.138172803615806,0.243086995494242,0.039407651630105,0.419105050356304
80,9.93162766819915,0.3577267870116,2.05931915582759,9.912550766588,0.360654423270636,2.09113364737527,10,0.2,2,-0.0190769016111574,0.00292763625903619,0.0318144915476788,-0.0874492334120056,0.160654423270636,0.0911336473752691,0.0372110346750037,0.204358884868478
81,9.99919163111036,0.215959832959925,2.10051643009731,9.99817685804765,0.21749333852995,2.13948820112883,10,0.2,2,-0.00101477306271214,0.00153350557002549,0.0389717710315192,-0.00182314195234845,0.0174933385299503,0.139488201128827,0.0390151296426817,0.140592670483414
82,9.96165062361021,0.217953282419995,1.83342385266288,9.95533330780018,0.216373895544014,1.86808125008899,10,0.2,2,-0.00631731581002626,-0.00157938687598075,0.0346573974261082,-0.0446666921998151,0.0163738955440144,-0.131918749911008,0.0352638361256803,0.140234711913429
83,10.0695640071307,0.165404953333814,2.10695884613942,10.044776692712,0.168464540991946,2.13580606318354,10,0.2,2,-0.0247873144187203,0.00305958765813186,0.0288472170441194,0.0447766927120021,-0.0315354590080544,0.135806063183542,0.0381567027391103,0.146433343820614
84,10.1579152168625,0.127663783467024,1.76739882604289,10.1438933911021,0.137729181430689,1.79018192416981,10,0.2,2,-0.0140218257604374,0.0100653979636644,0.0227830981269228,0.143893391102061,-0.0622708185693115,-0.209818075830185,0.0285830962998063,0.261928592927966
85,10.3344395660217,0.106804677907489,2.17464595714266,10.347719443211,0.111231479312745,2.23011992928178,10,0.2,2,0.0132798771893263,0.00442680140525559,0.0554739721391182,0.347719443211011,-0.0887685206872555,0.230119929281779,0.0572128769923068,0.426314254165434
86,10.0519305509244,0.148236141993404,1.90802264063121,10.0686290372494,0.142246838639334,1.96112632914629,10,0.2,2,0.016698486324989,-0.00598930335406958,0.0531036885150857,0.0686290372494032,-0.0577531613606656,-0.0388736708537079,0.0559885071610251,0.0977575300760686
87,10.232961042176,0.311013339417792,2.27399598818858,10.272442683216,0.297971991418215,2.35215454158572,10,0.2,2,0.0394816410399947,-0.0130413479995765,0.0781585533971354,0.272442683215965,0.0979719914182153,0.352154541585715,0.0885304253123745,0.455890719251677
88,9.86789966907824,0.144517991254542,1.63225743770596,9.87859015418996,0.138391535269878,1.6673217809655,10,0.2,2,0.0106904851117147,-0.00612645598466352,0.0350643432595408,-0.121409845810044,-0.0616084647301217,-0.332678219034495,0.0371662226097665,0.359458969850503
89,10.0463692091091,0.0550136404225536,1.97985658272893,10.0442981365899,0.0532602689459504,2.02565542069323,10,0.2,2,-0.00207107251916838,-0.00175337147660321,0.0457988379642968,0.0442981365898927,-0.14673973105405,0.0256554206932309,0.045879158795629,0.15541259339609
90,9.76651743738946,0.264712919847025,1.91454525948076,9.779008377901,0.266620831576122,1.97224025533632,10,0.2,2,0.0124909405115456,0.00190791172909727,0.057694995855565,-0.220991622098998,0.0666208315761225,-0.0277597446636753,0.0590624776723993,0.232478462790928
91,10.0252051933169,0.208361104732959,2.26894698279112,10.011273288048,0.208332638129294,2.2979412281666,10,0.2,2,-0.0139319052688798,-2.84666036650671e-05,0.028994245375475,0.0112732880479882,0.00833263812929405,0.297941228166596,0.0321677642938053,0.298270842227372
92,10.150439077146,0.153687621778168,1.87966907234429,10.1721521560585,0.154981210748532,1.92794872647027,10,0.2,2,0.02171307891245,0.00129358897036366,0.0482796541259856,0.172152156058493,-0.0450187892514684,-0.0720512735297263,0.0529533395623668,0.191975108382601
93,10.18076670942,0.284344275739855,2.2689890999551,10.1982215182081,0.290020102285579,2.33778307250017,10,0.2,2,0.017454808788127,0.00567582654572435,0.0687939725450759,0.198221518208108,0.0900201022855791,0.337783072500173,0.0712003933650642,0.401861659235974
94,9.86305842859471,0.1808187183119,1.70505923504669,9.87095928841614,0.175446755052027,1.74018884110798,10,0.2,2,0.00790085982143118,-0.00537196325987283,0.0351296060612847,-0.129040711583858,-0.0245532449479727,-0.259811158892022,0.0364056423814273,0.29112919016883
95,9.84548079234275,0.128368967804401,2.08950455338534,9.85197370407269,0.126807067694154,2.13532172717739,10,0.2,2,0.00649291172994282,-0.00156190011024748,0.0458171737920416,-0.148026295927309,-0.0731929323058463,0.135321727177386,0.0463013050461579,0.213496977664225
96,9.97617046811242,0.244208676995631,1.92212990945822,9.9669794858981,0.253975178764669,1.96251184043969,10,0.2,2,-0.00919098221432257,0.00976650176903723,0.0403819309814772,-0.0330205141019047,0.0539751787646686,-0.0374881595603065,0.0425506646324284,0.0735461513707619
97,9.97890380791557,0.24923416162799,2.09415069722409,9.9846350136791,0.243120417151559,2.13795306156777,10,0.2,2,0.00573120576353148,-0.00611374447643101,0.0438023643436729,-0.0153649863209004,0.0431204171515593,0.137953061567766,0.0445967679672294,0.145349579895801
98,9.87123741362221,0.19708081449822,1.80079950251325,9.87310750119689,0.199081387503737,1.83977536521966,10,0.2,2,0.00187008757468199,0.00200057300551645,0.0389758627064154,-0.126892498803109,-0.000918612496263044,-0.160224634780338,0.0390719514946045,0.204388071305318
99,9.76749572496632,0.155419431580661,1.73259959296443,9.78713269174531,0.158399589482977,1.78572669904923,10,0.2,2,0.0196369667789913,0.00298015790231609,0.0531271060847958,-0.212867308254687,-0.0416004105170234,-0.214273300950773,0.0567184379752042,0.304887081686189
100,10.08916345736,0.312287848981198,2.05095070134488,10.1114180221026,0.312986204736644,2.11368108380206,10,0.2,2,0.0222545647426013,0.000698355755445634,0.062730382457175,0.111418022102605,0.112986204736644,0.113681083802057,0.0665646620652974,0.19520053003119
