"replicate","mle_mu","mle_xi","mle_tau","postmed_mu","postmed_xi","postmed_tau","true_mu","true_xi","true_tau","diff_postmed_mle_mu","diff_postmed_mle_xi","diff_postmed_mle_tau","diff_postmed_true_mu","diff_postmed_true_xi","diff_postmed_true_tau","edist_postmed_mle","edist_postmed_true"
12,10.1531904500009,0.18750240667162,2.13744900134176,10.161529655503,0.188029277715402,2.15063981764751,10,0.2,2,0.00833920550207345,0.000526871043782767,0.0131908163057526,0.16152965550301,-0.0119707222845977,0.150639817647514,0.0156146590201226,0.22119557513615
13,9.90978186545655,0.174385812051862,1.87180720676572,9.91639353051725,0.173158780319801,1.87892435854951,10,0.2,2,0.00661166506069932,-0.00122703173206115,0.00711715178378647,-0.0836064694827527,-0.0268412196801988,-0.121075641450494,0.00979150505590494,0.149565382913091
14,9.93305998957574,0.152503224163512,1.95947331298016,9.93195212402063,0.152500803395631,1.96884735575931,10,0.2,2,-0.00110786555510778,-2.42076788031786e-06,0.00937404277914555,-0.068047875979369,-0.0474991966043686,-0.0311526442406929,0.00943928228063778,0.0886407036668325
15,9.83614982842632,0.20382081227829,1.9302002478068,9.83592279513873,0.204404697970496,1.93858349943367,10,0.2,2,-0.000227033287591993,0.000583885692205882,0.00838325162686271,-0.16407720486127,0.00440469797049559,-0.0614165005663336,0.00840662681784637,0.175250440972663
16,9.90002060086097,0.180789813082847,1.91638161843387,9.8979856659515,0.179971515265269,1.92664123748081,10,0.2,2,-0.00203493490947437,-0.000818297817577307,0.0102596190469346,-0.1020143340485,-0.0200284847347306,-0.073358762519192,0.0104914419596294,0.127238251286614
17,9.90905829930451,0.176520739915695,1.94749801412273,9.90940948869966,0.179355780693408,1.96152143275209,10,0.2,2,0.000351189395152218,0.00283504077771229,0.0140234186293642,-0.0905905113003378,-0.0206442193065924,-0.0384785672479073,0.0143114311044339,0.100565524241099
18,9.93715126320605,0.223764525878937,1.8882531456682,9.94519879219261,0.223172626011017,1.89970759846904,10,0.2,2,0.00804752898656069,-0.000591899867920131,0.0114544528008451,-0.0548012078073938,0.0231726260110166,-0.100292401530959,0.0140113367388685,0.116613501697885
19,10.0381394188215,0.227938756924856,2.07923240269162,10.0487083453088,0.225825340253424,2.08679603315889,10,0.2,2,0.0105689264873412,-0.00211341667143186,0.00756363046726349,0.048708345308814,0.025825340253424,0.0867960331588851,0.013167279254547,0.102825106243787
20,10.1707282167455,0.204460975611329,2.19338800558083,10.1567445984385,0.209060916896907,2.1883016904568,10,0.2,2,-0.0139836183070177,0.004599941285578,-0.00508631512402324,0.156744598438499,0.00906091689690697,0.188301690456804,0.0155747116290477,0.245170340750158
21,10.2620094403928,0.234072084943754,2.11832710669711,10.2651243345912,0.227825475871963,2.12618501040369,10,0.2,2,0.00311489419837052,-0.00624660907179145,0.00785790370657891,0.265124334591166,0.0278254758719628,0.126185010403693,0.010510439639934,0.294936987762623
22,9.82703315520936,0.211527064488117,1.87563508725543,9.81545092587961,0.213310785239646,1.87524143158131,10,0.2,2,-0.011582229329747,0.00178372075152938,-0.000393655674119753,-0.184549074120385,0.0133107852396463,-0.124758568418686,0.0117253853137564,0.223159669645452
23,9.88282536471264,0.228782938073291,1.96241374420845,9.88962690259881,0.228994047800561,1.97298792060083,10,0.2,2,0.00680153788617233,0.000211109727270453,0.0105741763923783,-0.110373097401187,0.0289940478005611,-0.0270120793991704,0.0125745254904953,0.11727117237949
24,9.81891137485508,0.166609523734791,1.77258603442622,9.81556842931624,0.167059602948627,1.78289222989012,10,0.2,2,-0.00334294553884007,0.000450079213836135,0.010306195463903,-0.184431570683758,-0.0329403970513727,-0.21710777010988,0.0108441468596913,0.286767951251294
25,10.0936562120792,0.179560068968009,1.95971329745685,10.0898657451031,0.178549419678135,1.96832542356151,10,0.2,2,-0.00379046697612395,-0.00101064928987435,0.00861212610465545,0.0898657451030882,-0.0214505803218654,-0.0316745764384896,0.00946349660150505,0.0976691268090165
26,10.0865068530315,0.13290802554971,2.05865943955123,10.0822924429779,0.132599749187997,2.06700498348654,10,0.2,2,-0.00421441005355305,-0.0003082763617136,0.0083455439353104,0.0822924429779128,-0.0674002508120031,0.067004983486544,0.00935437811887442,0.125715980658093
27,10.0486130001203,0.188416659019654,1.95126272326098,10.0393223400316,0.187557483209573,1.9509857707957,10,0.2,2,-0.00929066008865043,-0.000859175810080631,-0.000276952465277924,0.0393223400316405,-0.0124425167904266,-0.0490142292042994,0.0093344121734308,0.0640582337731505
28,10.0364130008653,0.17018932345605,2.06284811043612,10.0482232700258,0.169226886988993,2.07783881132772,10,0.2,2,0.0118102691604935,-0.000962436467057348,0.0149907008916017,0.0482232700257814,-0.0307731130110073,0.0778388113277186,0.0191083713282398,0.0965989068534413
29,10.1379432750916,0.236754235253978,2.22766731406739,10.1254772971066,0.236059956456497,2.22918333924045,10,0.2,2,-0.0124659779850536,-0.000694278797480463,0.00151602517305527,0.125477297106567,0.0360599564564972,0.229183339240446,0.0125770013317089,0.263761019739869
30,9.93636572061223,0.174399207164517,2.01847769731461,9.93885294862446,0.180249834531979,2.03310160622327,10,0.2,2,0.00248722801223167,0.00585062736746148,0.0146239089086637,-0.0611470513755421,-0.0197501654680215,0.0331016062232701,0.015945998104434,0.0722824132310056
31,10.0337921049437,0.175822039439855,1.98853788943556,10.0428575985284,0.176118553140395,1.99923583529181,10,0.2,2,0.0090654935846679,0.000296513700540402,0.0106979458562522,0.0428575985283643,-0.0238814468596048,-0.000764164708192627,0.0140255887524042,0.0490681281834536
32,10.0567205451144,0.173965056906388,1.96988377080116,10.0732992657495,0.17109865783279,1.98396926027697,10,0.2,2,0.0165787206351151,-0.00286639907359784,0.0140854894758113,0.0732992657494833,-0.0289013421672097,-0.0160307397230259,0.0219424528100098,0.080405562957714
33,10.1135620415975,0.147119271771366,2.07792705804797,10.1151638885441,0.148353212779975,2.08909821852781,10,0.2,2,0.00160184694659726,0.00123394100860896,0.0111711604798326,0.115163888544085,-0.0516467872200251,0.0890982185278064,0.0113526803231318,0.154494674340489
34,10.0806546966744,0.231662422180362,2.09587619419485,10.0809228133618,0.232381538186808,2.10390512517313,10,0.2,2,0.000268116687466957,0.000719116006446197,0.00802893097827484,0.080922813361834,0.0323815381868083,0.103905125173126,0.00806552831764459,0.135622051212113
35,10.0821028892184,0.187236658601532,1.95960855809755,10.0749130588063,0.18718769112019,1.96153701137338,10,0.2,2,-0.00718983041211629,-4.89674813411167e-05,0.00192845327583235,0.0749130588063096,-0.0128123088798096,-0.0384629886266157,0.00744412460980402,0.0851793586066508
36,9.93749635123421,0.170930389567846,1.94400370774921,9.94501314655107,0.169869735576285,1.95575465254281,10,0.2,2,0.00751679531686378,-0.00106065399156119,0.0117509447935968,-0.0549868534489253,-0.0301302644237151,-0.0442453474571896,0.0139897070114996,0.0767400655333575
37,10.0511041621893,0.171659880958439,2.00991248329524,10.0437844444024,0.172402457955767,2.01339408913972,10,0.2,2,-0.00731971778698615,0.000742576997328437,0.00348160584447932,0.0437844444023572,-0.027597542044233,0.0133940891397177,0.0081394882108395,0.0534612338277842
38,10.0156139861398,0.205206772880682,1.96571696981382,10.0102353093733,0.208493643437081,1.97769594461465,10,0.2,2,-0.0053786767665418,0.00328687055639887,0.0119789748008332,0.0102353093732503,0.00849364343708051,-0.0223040553853489,0.0135362298699621,0.0259687200962064
39,10.077389842705,0.163129082601665,2.0816045972723,10.0802295556939,0.161748405948543,2.09417468399841,10,0.2,2,0.00283971298896546,-0.00138067665312128,0.0125700867261007,0.0802295556939363,-0.0382515940514567,0.0941746839984057,0.0129606063971508,0.12949454490643
40,9.91906959864989,0.179645001973318,1.94260391496844,9.94080252988599,0.178790680750755,1.95911796496684,10,0.2,2,0.0217329312360999,-0.000854321222562265,0.0165140499984036,-0.0591974701140092,-0.0212093192492447,-0.0408820350331569,0.0273086801624344,0.0750034431167508
41,10.110303263589,0.192368666311968,2.0896747399312,10.1135000903765,0.194479703462769,2.09806086950372,10,0.2,2,0.00319682678751398,0.00211103715080149,0.00838612957252494,0.113500090376473,-0.00552029653723077,0.0980608695037248,0.00921972605713469,0.150095563948949
42,9.80281642440734,0.276155177633072,1.91488953140941,9.80627431866814,0.271905059884713,1.91846556845878,10,0.2,2,0.00345789426079435,-0.00425011774835921,0.00357603704936982,-0.193725681331863,0.0719050598847127,-0.0815344315412174,0.00654282619150303,0.222143738987323
43,10.0974107691326,0.241743498469725,1.99307187588184,10.0796406384134,0.245847362207426,1.99483924212515,10,0.2,2,-0.0177701307191693,0.00410386373770147,0.0017673662433102,0.0796406384134336,0.0458473622074264,-0.00516075787484915,0.0183232864626403,0.092039368370937
44,9.96629307728255,0.232728245785643,1.95497833632386,9.97431574701388,0.233668046076742,1.97126524226087,10,0.2,2,0.00802266973132326,0.00093980029109908,0.0162869059370045,-0.0256842529861245,0.0336680460767419,-0.0287347577391341,0.0181799273707536,0.051175233076241
45,9.87738812595821,0.173861595218499,1.88212222941098,9.8723962359714,0.172870740404236,1.88867876960167,10,0.2,2,-0.00499188998681177,-0.000990854814263059,0.00655654019069685,-0.127603764028605,-0.0271292595957644,-0.111321230398327,0.00829993844408517,0.171496745327366
46,10.0125935045587,0.215123494340619,2.0231459873935,10.0130155628024,0.218783482486884,2.02855575500423,10,0.2,2,0.000422058243724877,0.00365998814626536,0.00540976761073342,0.0130155628024298,0.0187834824868843,0.0285557550042284,0.00654516859935934,0.0365739693396901
47,10.0149976777633,0.168263599136162,2.01399536530388,10.0246534957923,0.165648193982476,2.02344557913626,10,0.2,2,0.00965581802899962,-0.00261540515368616,0.00945021383238398,0.0246534957923039,-0.0343518060175237,0.0234455791362649,0.0137616026466711,0.0483480776503222
48,10.0530120511658,0.160915198216621,2.02961489641182,10.0398281686404,0.164249359695602,2.03316919905796,10,0.2,2,-0.013183882525416,0.00333416147898152,0.00355430264613288,0.0398281686404225,-0.0357506403043977,0.0331691990579577,0.0140557624664122,0.0629649669702985
49,9.97282842727307,0.205940994716888,2.01130307119635,9.95687872062766,0.207865339941555,2.01251396571384,10,0.2,2,-0.0159497066454026,0.00192434522466775,0.0012108945174889,-0.0431212793723361,0.0078653399415553,0.0125139657138433,0.0161109438628091,0.0455840722730049
50,10.0251271886279,0.227943873417267,2.01526298251671,10.0206641456022,0.228600464263622,2.01957681536438,10,0.2,2,-0.00446304302566425,0.000656590846354999,0.00431383284767284,0.0206641456022183,0.028600464263622,0.0195768153643794,0.00624171598409513,0.0403515200379787
51,9.87848576937544,0.192146579604347,2.05182731902703,9.8704906346774,0.194536646888225,2.05193264473157,10,0.2,2,-0.00799513469804403,0.00239006728387794,0.000105325704540249,-0.129509365322603,-0.00546335311177532,0.0519326447315702,0.00834539956894624,0.139640694363437
52,9.86590551866832,0.179133773927387,1.88179836046501,9.87277506119312,0.177817456936285,1.88600873803008,10,0.2,2,0.00686954252480021,-0.00131631699110221,0.00421037756506393,-0.127224938806883,-0.0221825430637148,-0.113991261969924,0.00816398090158817,0.172256373109051
53,10.1641587815106,0.195388402162555,2.14472335410375,10.1659435398505,0.194702515883672,2.15325000613512,10,0.2,2,0.00178475833991421,-0.00068588627888258,0.00852665203136782,0.165943539850511,-0.00529748411632802,0.15325000613512,0.00873839786136347,0.225944431523539
54,10.0824210915376,0.219271501946032,1.96096478486182,10.0840922704647,0.221187516149887,1.96878378312215,10,0.2,2,0.00167117892709534,0.00191601420385518,0.00781899826033872,0.0840922704646996,0.0211875161498872,-0.0312162168778451,0.00822196346567669,0.092167635255954
55,10.038997377295,0.235389121422508,1.98654978470227,10.0306472795299,0.238044495556978,1.98977402501812,10,0.2,2,-0.00835009776510098,0.00265537413447015,0.00322424031584712,0.030647279529898,0.0380444955569779,-0.0102259749818834,0.00933653415862071,0.0499120220898605
56,9.84261872565017,0.183484765732502,1.93621760392733,9.8313203794944,0.183851427031207,1.94325595511115,10,0.2,2,-0.011298346155769,0.000366661298704857,0.00703835118382057,-0.168679620505603,-0.0161485729687933,-0.0567440448888541,0.0133163603792604,0.178699405184212
57,9.93001368174827,0.283511044682459,1.79932148008308,9.93429492187776,0.282382945963952,1.81441339359456,10,0.2,2,0.00428124012949205,-0.00112809871850755,0.0150919135114738,-0.0657050781222424,0.0823829459639519,-0.185586606405443,0.015727920307621,0.213416249507478
58,10.1509449925772,0.168235916525648,1.94090617335847,10.1571860901175,0.167689919675922,1.95298795042488,10,0.2,2,0.00624109754031643,-0.000545996849725949,0.0120817770664119,0.157186090117492,-0.0323100803240775,-0.0470120495751165,0.0136095094750006,0.167217047642355
59,10.0611338647978,0.164297138430644,2.12742564270344,10.0643196231594,0.161583447359835,2.14177433968157,10,0.2,2,0.00318575836158708,-0.00271369107080929,0.0143486969781224,0.0643196231593883,-0.0384165526401654,0.141774339681565,0.014946513992774,0.160352140092561
60,9.97779610716587,0.234776060864796,2.09355288026192,9.98765450753189,0.230051287744329,2.10412169696649,10,0.2,2,0.00985840036601893,-0.00472477312046679,0.0105688167045641,-0.012345492468107,0.0300512877443288,0.104121696966486,0.015205637946212,0.109072539433871
61,9.9180745082196,0.234290981788407,2.03045345227234,9.94050746595398,0.231798424325401,2.0508968065482,10,0.2,2,0.0224329577343827,-0.00249255746300595,0.0204433542758533,-0.0594925340460186,0.031798424325401,0.0508968065481983,0.0304529336758716,0.0845043567728887
62,9.99163751264466,0.166252247720502,1.87422286623101,9.99714406840541,0.166902809330954,1.8793342866539,10,0.2,2,0.00550655576075165,0.000650561610452405,0.0051114204228857,-0.00285593159459196,-0.0330971906690457,-0.120665713346101,0.00754135302812133,0.125155082808408
63,10.1025241839203,0.195143417189193,2.02081055308746,10.1008642269301,0.195641245627982,2.026395987919,10,0.2,2,-0.0016599569902116,0.000497828438789122,0.0055854348315334,0.100864226930085,-0.00435875437201799,0.0263959879189968,0.00584810846523268,0.104351996588945
64,10.1367380790611,0.248782311865761,2.02537766656058,10.1417462111948,0.241959897222625,2.03959004357628,10,0.2,2,0.00500813213372098,-0.00682241464313615,0.0142123770157037,0.141746211194794,0.0419598972226247,0.0395900435762817,0.016541414373269,0.153035920336973
65,9.99339614148484,0.201521539395687,1.93340807737285,9.99886592377133,0.200750487988528,1.94926175829154,10,0.2,2,0.00546978228648953,-0.000771051407159662,0.01585368091869,-0.00113407622867001,0.000750487988527698,-0.0507382417084639,0.0167884554740963,0.0507564629656151
66,9.79951476344717,0.231454427474077,1.93155131374843,9.81222498976637,0.228752537457783,1.94475293712638,10,0.2,2,0.0127102263191983,-0.0027018900162937,0.0132016233779537,-0.187775010233635,0.0287525374577831,-0.0552470628736179,0.0185238474016259,0.197834276187582
67,9.82058345974221,0.229041701332018,1.95129753081417,9.80886922454445,0.230415857225118,1.95819456619212,10,0.2,2,-0.011714235197763,0.0013741558931,0.00689703537794673,-0.191130775455552,0.0304158572251185,-0.0418054338078797,0.0136631148605177,0.197999474728708
68,10.1246499302476,0.219123369773079,2.18395386430483,10.1346280652719,0.219986837693965,2.20300704340764,10,0.2,2,0.00997813502434219,0.000863467920886402,0.0190531791028117,0.13462806527191,0.0199868376939652,0.203007043407641,0.0215251571269114,0.244409593332533
69,10.0382421461905,0.202934533661132,2.07485461371212,10.0245324322305,0.204406071979281,2.07602879976301,10,0.2,2,-0.013709713960008,0.00147153831814922,0.00117418605088648,0.024532432230453,0.00440607197928145,0.0760287997630091,0.0138383667666786,0.0800101999424581
70,9.93579401990575,0.211020038997841,1.97500083005543,9.92982861875591,0.211038516037015,1.96836311778517,10,0.2,2,-0.00596540114984201,1.847703917493e-05,-0.00663771227026166,-0.0701713812440943,0.0110385160370154,-0.0316368822148325,0.00892443703895631,0.0777609406982623
71,10.1766182938979,0.205136974879155,2.10905012383639,10.1705293070762,0.206397987655654,2.10818365452899,10,0.2,2,-0.00608898682167514,0.00126101277649837,-0.000866469307401196,0.170529307076219,0.0063979876556538,0.108183654528993,0.0062782706852838,0.202051681322343
72,9.99840256834596,0.277198784090944,2.03807399260301,10.0005105456238,0.278431281213602,2.0513645427721,10,0.2,2,0.00210797727784495,0.00123249712265872,0.013290550169093,0.000510545623804148,0.0784312812136023,0.0513645427721015,0.0135130063701032,0.0937552280346445
73,10.04564072444,0.17523226053746,2.01963444730363,10.047212607203,0.177303165697902,2.02447217465032,10,0.2,2,0.00157188276304154,0.00207090516044187,0.00483772734668708,0.0472126072030257,-0.0226968343020984,0.024472174650322,0.00549209154013076,0.0578192346746303
74,10.1982958366025,0.146726720889823,2.09561074115771,10.2037028837654,0.142109756245798,2.10875819285535,10,0.2,2,0.00540704716286555,-0.00461696464402558,0.013147451697646,0.203702883765395,-0.0578902437542022,0.108758192855353,0.0149468393878963,0.23806404535213
75,10.0275133316844,0.227989383549411,2.0910056304182,10.0341666125228,0.224588564074656,2.11178477037548,10,0.2,2,0.00665328083837124,-0.00340081947475532,0.0207791399572881,0.0341666125227817,0.024588564074656,0.111784770375484,0.0220817656988448,0.119447853820967
76,9.96820698834606,0.215929816830134,2.07939597564595,9.97133339733466,0.218521313853787,2.09052821361635,10,0.2,2,0.00312640898860117,0.00259149702365233,0.0111322379704006,-0.0286666026653357,0.0185213138537868,0.0905282136163477,0.0118497684457223,0.0967479748408709
77,9.94034491168657,0.184679012726275,2.01530338555933,9.94150425711281,0.187488778072249,2.02059146409812,10,0.2,2,0.00115934542623819,0.00280976534597391,0.00528807853879165,-0.0584957428871888,-0.0125112219277508,0.0205914640981226,0.00609939650696724,0.0632636625856724
78,10.0559189029075,0.193427927284047,1.92711537027365,10.0561358698467,0.189506026488156,1.93115295290254,10,0.2,2,0.000216966939255769,-0.00392190079589061,0.00403758262888143,0.0561358698467185,-0.0104939735118439,-0.068847047097464,0.00563297913990301,0.0894498477223714
79,9.92678753627789,0.20800016019346,1.95458867628713,9.93553636605452,0.206282211649312,1.96139567436423,10,0.2,2,0.0087488297766356,-0.00171794854414825,0.00680699807710083,-0.0644636339454774,0.00628221164931186,-0.0386043256357704,0.0112173344642362,0.0754010626082674
80,10.0993788607146,0.159226625985848,2.03120800132079,10.106814862245,0.158421982357617,2.04176753067829,10,0.2,2,0.00743600153036716,-0.000804643628231072,0.0105595293575012,0.10681486224501,-0.0415780176423835,0.0417675306782948,0.0129400629975284,0.121994561216691
81,10.107580928483,0.156859296593169,2.10148058646736,10.1063888341993,0.154917420309186,2.1095461653471,10,0.2,2,-0.00119209428371114,-0.00194187628398257,0.00806557887974568,0.106388834199279,-0.0450825796908139,0.109546165347102,0.00838126094027327,0.159221183817088
82,9.89608335916852,0.21781541104823,1.89405596942208,9.9104964481797,0.214491489615412,1.90772256076428,10,0.2,2,0.0144130890111871,-0.00332392143281737,0.0136665913422054,-0.0895035518202949,0.0144914896154123,-0.0922774392357171,0.0201385527645556,0.129367750431177
83,9.95243868365458,0.185205565393201,1.99295800891444,9.9505428409052,0.18814846549914,1.99954717667044,10,0.2,2,-0.00189584274937005,0.00294290010593948,0.00658916775600038,-0.0494571590947945,-0.0118515345008596,-0.000452823329564422,0.00746136800329488,0.0508593600502472
84,9.96730961220342,0.212098124795135,2.04321113770372,9.9623513821158,0.212665891806199,2.05221336681167,10,0.2,2,-0.00495823008761853,0.00056776701106373,0.00900222910795456,-0.0376486178842033,0.0126658918061986,0.0522133668116709,0.0102930332697763,0.0656054793264036
85,9.9994752027628,0.176193653304019,1.98891658676798,9.99832783264204,0.177806830032714,1.99433887920042,10,0.2,2,-0.00114737012075139,0.00161317672869488,0.00542229243243209,-0.00167216735795606,-0.0221931699672863,-0.00566112079958314,0.00577235242988559,0.0229647822889168
86,9.91422806529092,0.243688985534038,2.01935070762833,9.92483887027514,0.24304383647531,2.03990373457469,10,0.2,2,0.0106108049842177,-0.000645149058728839,0.0205530269463616,-0.075161129724858,0.0430438364753096,0.0399037345746889,0.0231394104587594,0.0953639099085044
87,10.1618593196699,0.202438198173175,2.03924393268171,10.1585840500204,0.206100359825572,2.04378505596718,10,0.2,2,-0.00327526964947822,0.00366216165239683,0.00454112328546863,0.158584050020414,0.0061003598255715,0.0437850559671822,0.00669033780454354,0.164630636386208
88,10.0699667932014,0.143338886348643,2.07567642055165,10.0694874504215,0.142468692585614,2.07845695647997,10,0.2,2,-0.000479342779897252,-0.00087019376302877,0.00278053592831551,0.069487450421466,-0.0575313074143861,0.0784569564799678,0.00295269143909539,0.119556894903572
89,10.07985874542,0.165923036862964,2.00453114116775,10.0800604143813,0.165816849498653,2.02140268554774,10,0.2,2,0.000201668961331336,-0.0001061873643112,0.0168715443799803,0.0800604143813093,-0.0341831505013471,0.0214026855477352,0.0168730837694817,0.0896450371061328
90,10.0245511585132,0.207675399750755,1.96823018817223,10.0314721599226,0.207440201036712,1.98213714884595,10,0.2,2,0.00692100140945584,-0.000235198714042983,0.0139069606737241,0.0314721599226377,0.007440201036712,-0.017862851154046,0.0155357373215849,0.0369450252810088
91,10.0240923461698,0.176386540629167,2.03613092861761,10.0262927940688,0.176116925579709,2.04506739595518,10,0.2,2,0.00220044789898033,-0.00026961504945805,0.00893646733757247,0.0262927940687909,-0.0238830744202914,0.0450673959551837,0.00920734009942724,0.057382771298451
92,10.0143102357633,0.148327423998569,1.89691077226656,10.0135545593907,0.151602602142938,1.90275175592334,10,0.2,2,-0.000755676372609315,0.00327517814436931,0.00584098365678498,0.0135545593907302,-0.0483973978570619,-0.0972482440766556,0.00673905992971599,0.109468055502984
93,9.95246143112614,0.250213356021981,2.03586985807858,9.9669506368801,0.247497143955906,2.0519602956591,10,0.2,2,0.0144892057539607,-0.00271621206607481,0.0160904375805182,-0.0330493631199005,0.047497143955906,0.0519602956591001,0.0218223984222874,0.0777696046767642
94,9.99112719240668,0.229279361364141,2.07479197172231,10.0005487499805,0.227612656204153,2.08264293630971,10,0.2,2,0.00942155757382324,-0.00166670515998799,0.00785096458739964,0.000548749980504581,0.0276126562041531,0.0826429363097096,0.01237664325089,0.0871356117272415
95,9.85546699911213,0.251604598783838,1.8512961691654,9.84556122823851,0.256183497490689,1.8482337572166,10,0.2,2,-0.00990577087361721,0.00457889870685035,-0.00306241194880896,-0.154438771761487,0.0561834974906886,-0.151766242783404,0.0113344155964217,0.223698261195911
96,10.1200434240414,0.170199815649064,1.98702087374723,10.1061136790363,0.172446585365167,1.99548558770715,10,0.2,2,-0.0139297450050915,0.00224676971610238,0.00846471395992188,0.106113679036294,-0.0275534146348332,-0.00451441229285243,0.016454092271753,0.109725491363705
97,9.92877115458259,0.253601690922618,2.06992834933021,9.94263212766916,0.25065348454522,2.08285522478461,10,0.2,2,0.0138609730865724,-0.00294820637739795,0.0129268754543932,-0.0573678723308397,0.0506534845452198,0.0828552247846082,0.0191813087343854,0.112791119093873
98,10.0809494634018,0.169194642881718,2.04720356857618,10.0749098107753,0.170130349186521,2.0534271524767,10,0.2,2,-0.00603965262649453,0.000935706304803385,0.00622358390051669,0.0749098107752957,-0.029869650813479,0.0534271524766963,0.00872272587579947,0.0967374612643826
99,10.2535396916046,0.134561485449984,1.97516234858464,10.2630463875579,0.133104419292661,1.99428005224753,10,0.2,2,0.00950669595329856,-0.00145706615732241,0.0191177036628889,0.263046387557942,-0.0668955807073388,-0.00571994775246898,0.0214006285673415,0.271479536112294
100,10.0351382385976,0.188057711418792,1.96866252827774,10.0388360818554,0.189503372929441,1.96946906130985,10,0.2,2,0.00369784325782341,0.00144566151064948,0.000806533032104317,0.0388360818554396,-0.0104966270705585,-0.0305309386901538,0.00405147843319926,0.0505030558584599
